"id","displayname","latitude","longitude","day","month","year","literaturelink","Secondary sample accession","Alternative sample name 2","Host","Environmental sample","City/region","Collection date","Host status","Run accession","Alternative sample name 1","Study accession","Sample alias","Isolation source","Accession","Host sex","Country","Sample accession","Collected by","Experiment accession"
"644019af8c9ce500a68c34c3","SAMEA11351186","","","","","","","ERS8996378","","","False","","","","ERR7472553","","PRJEB48990","67893896-51f1-11ec-980a-fa163eea3084","","","","","SAMEA11351186","","ERX7043249"
"644019af8c9ce542828c34c1","SAMEA11351187","","","","","","","ERS8996379","","","False","","","","ERR7472648","","PRJEB48990","678bc4ee-51f1-11ec-980a-fa163eea3084","","","","","SAMEA11351187","","ERX7043344"
"644019af8c9ce5bb328c356f","SAMEA11351188","","","","","","","ERS8996380","","","False","","","","ERR7472412","","PRJEB48990","678e3fd0-51f1-11ec-980a-fa163eea3084","","","","","SAMEA11351188","","ERX7043108"
"644019af8c9ce5715b8c34b8","SAMEA11351189","","","","","","","ERS8996381","","","False","","","","ERR7472403","","PRJEB48990","6790a996-51f1-11ec-980a-fa163eea3084","","","","","SAMEA11351189","","ERX7043099"
"644019af8c9ce539e18c34bf","SAMEA11351190","","","","","","","ERS8996382","","","False","","","","ERR7472226","","PRJEB48990","67930e0c-51f1-11ec-980a-fa163eea3084","","","","","SAMEA11351190","","ERX7042922"
"644019af8c9ce5d7718c35cb","SAMEA11351191","","","","","","","ERS8996383","","","False","","","","ERR7472562","","PRJEB48990","67958cc2-51f1-11ec-980a-fa163eea3084","","","","","SAMEA11351191","","ERX7043258"
"644019af8c9ce5fe228c3580","SAMEA11351192","","","","","","","ERS8996384","","","False","","","","ERR7472318","","PRJEB48990","67980b50-51f1-11ec-980a-fa163eea3084","","","","","SAMEA11351192","","ERX7043014"
"644019af8c9ce514668c34ba","SAMEA11351193","","","","","","","ERS8996385","","","False","","","","ERR7472313","","PRJEB48990","679a859c-51f1-11ec-980a-fa163eea3084","","","","","SAMEA11351193","","ERX7043009"
"644019af8c9ce549418c34c5","SAMEA11351194","","","","","","","ERS8996386","","","False","","","","ERR7472539","","PRJEB48990","679d0f2e-51f1-11ec-980a-fa163eea3084","","","","","SAMEA11351194","","ERX7043235"
"644019af8c9ce565ab8c34c2","SAMEA11351195","","","","","","","ERS8996387","","","False","","","","ERR7472575","","PRJEB48990","679f9410-51f1-11ec-980a-fa163eea3084","","","","","SAMEA11351195","","ERX7043271"
"65c6021810bc37ce274b79a0","SAMEA113604975",61.1529386,8.7876653,"","",2017,"","ERS15599352","","","","","2017","diseased","ERR11578025","","PRJEB48268","NK_H1_009","blood","ERR11578025","","Norway","SAMEA113604975","","ERX10981685"
"65c4cab5b20de0151406f78d","SAMEA113605000",61.1529386,8.7876653,"","",2017,"","ERS15599377","","","","","2017","diseased","ERR11578050","","PRJEB48268","NK_H1_044","blood","ERR11578050","","Norway","SAMEA113605000","","ERX10981710"
"65c6021910bc37f8634b79b7","SAMEA113605013",61.1529386,8.7876653,"","",2017,"","ERS15599390","","","","","2017","diseased","ERR11578063","","PRJEB48268","NK_H1_059","blood","ERR11578063","","Norway","SAMEA113605013","","ERX10981723"
"65c6021910bc375c7f4b79b9","SAMEA113605015",61.1529386,8.7876653,"","",2017,"","ERS15599392","","","","","2017","diseased","ERR11578065","","PRJEB48268","NK_H1_061","blood","ERR11578065","","Norway","SAMEA113605015","","ERX10981725"
"65c4cab5b20de051cb06f89f","SAMEA113605018",61.1529386,8.7876653,"","",2017,"","ERS15599395","","","","","2017","diseased","ERR11579024","","PRJEB48268","NK_H8_066","blood","ERR11579024","","Norway","SAMEA113605018","","ERX10982684"
"65c6021910bc3748a34b79c1","SAMEA113605023",61.1529386,8.7876653,"","",2017,"","ERS15599400","","","","","2017","diseased","ERR11578073","","PRJEB48268","NK_H1_069","blood","ERR11578073","","Norway","SAMEA113605023","","ERX10981733"
"65c6021910bc3796b54b79c2","SAMEA113605024",61.1529386,8.7876653,"","",2017,"","ERS15599401","","","","","2017","diseased","ERR11578074","","PRJEB48268","NK_H1_070","blood","ERR11578074","","Norway","SAMEA113605024","","ERX10981734"
"65c6021910bc373dae4b79c5","SAMEA113605028",61.1529386,8.7876653,"","",2018,"","ERS15599405","","","","","2018","diseased","ERR11578078","","PRJEB48268","NK_H1_075","blood","ERR11578078","","Norway","SAMEA113605028","","ERX10981738"
"65c6021910bc374fb04b79c6","SAMEA113605030",61.1529386,8.7876653,"","",2018,"","ERS15599407","","","","","2018","diseased","ERR11578080","","PRJEB48268","NK_H1_077","blood","ERR11578080","","Norway","SAMEA113605030","","ERX10981740"
"65c4cab5b20de0ed4e06f797","SAMEA113605035",61.1529386,8.7876653,"","",2018,"","ERS15599412","","","","","2018","diseased","ERR11578085","","PRJEB48268","NK_H1_082","blood","ERR11578085","","Norway","SAMEA113605035","","ERX10981745"
"65c6021910bc37d3be4b79c9","SAMEA113605038",61.1529386,8.7876653,"","",2018,"","ERS15599415","","","","","2018","diseased","ERR11578088","","PRJEB48268","NK_H1_087","blood","ERR11578088","","Norway","SAMEA113605038","","ERX10981748"
"65c4cab5b20de0bd9306f798","SAMEA113605039",61.1529386,8.7876653,"","",2018,"","ERS15599416","","","","","2018","diseased","ERR11578089","","PRJEB48268","NK_H1_088","blood","ERR11578089","","Norway","SAMEA113605039","","ERX10981749"
"65c6021910bc3704ad4b79d4","SAMEA113605056",61.1529386,8.7876653,"","",2018,"","ERS15599433","","","","","2018","diseased","ERR11578106","","PRJEB48268","NK_H1_110","blood","ERR11578106","","Norway","SAMEA113605056","","ERX10981766"
"6582e073ebb2f780d7bbd7aa","SAMEA113605059",61.1529386,8.7876653,"","",2018,"","ERS15599436","","","","","2018","diseased","ERR11578109","","PRJEB48268","NK_H1_113","blood","ERR11578109","","Norway","SAMEA113605059","","ERX10981769"
"65c6021910bc37220f4b79d8","SAMEA113605062",61.1529386,8.7876653,"","",2018,"","ERS15599439","","","","","2018","diseased","ERR11578112","","PRJEB48268","NK_H1_117","blood","ERR11578112","","Norway","SAMEA113605062","","ERX10981772"
"65c6021910bc37bf464b79d9","SAMEA113605063",61.1529386,8.7876653,"","",2018,"","ERS15599440","","","","","2018","diseased","ERR11578113","","PRJEB48268","NK_H1_118","blood","ERR11578113","","Norway","SAMEA113605063","","ERX10981773"
"65c6021910bc37d6144b7af5","SAMEA113605071",61.1529386,8.7876653,"","",2017,"","ERS15599448","","","","","2017","diseased","ERR11578534","","PRJEB48268","NK_H2_006","blood","ERR11578534","","Norway","SAMEA113605071","","ERX10982194"
"65c4cab5b20de071e306f801","SAMEA113605075",61.1529386,8.7876653,"","",2018,"","ERS15599452","","","","","2018","diseased","ERR11578538","","PRJEB48268","NK_H2_010","blood","ERR11578538","","Norway","SAMEA113605075","","ERX10982198"
"65c4cab5b20de01e3a06f805","SAMEA113605084",61.1529386,8.7876653,"","",2017,"","ERS15599461","","","","","2017","diseased","ERR11578547","","PRJEB48268","NK_H2_019","blood","ERR11578547","","Norway","SAMEA113605084","","ERX10982207"
"65c6021910bc3723974b7b00","SAMEA113605089",61.1529386,8.7876653,"","",2018,"","ERS15599466","","","","","2018","diseased","ERR11578552","","PRJEB48268","NK_H2_024","blood","ERR11578552","","Norway","SAMEA113605089","","ERX10982212"
"65c6021910bc376cc24b7b03","SAMEA113605092",61.1529386,8.7876653,"","",2018,"","ERS15599469","","","","","2018","diseased","ERR11578555","","PRJEB48268","NK_H2_027","blood","ERR11578555","","Norway","SAMEA113605092","","ERX10982215"
"65c6021910bc3783ef4b7b08","SAMEA113605099",61.1529386,8.7876653,"","",2017,"","ERS15599476","","","","","2017","diseased","ERR11578562","","PRJEB48268","NK_H2_034","blood","ERR11578562","","Norway","SAMEA113605099","","ERX10982222"
"65c6021910bc3783404b7be0","SAMEA113605127",61.1529386,8.7876653,"","",2017,"","ERS15599504","","","","","2017","diseased","ERR11578876","","PRJEB48268","NK_H4_006","blood","ERR11578876","","Norway","SAMEA113605127","","ERX10982536"
"65c6021910bc3703dc4b7be3","SAMEA113605130",61.1529386,8.7876653,"","",2017,"","ERS15599507","","","","","2017","diseased","ERR11578879","","PRJEB48268","NK_H4_009","blood","ERR11578879","","Norway","SAMEA113605130","","ERX10982539"
"65c4cab5b20de0fe7d06f86c","SAMEA113605133",61.1529386,8.7876653,"","",2017,"","ERS15599510","","","","","2017","diseased","ERR11578882","","PRJEB48268","NK_H4_013","blood","ERR11578882","","Norway","SAMEA113605133","","ERX10982542"
"65c6021910bc3719144b7be7","SAMEA113605136",61.1529386,8.7876653,"","",2017,"","ERS15599513","","","","","2017","diseased","ERR11578885","","PRJEB48268","NK_H4_016","blood","ERR11578885","","Norway","SAMEA113605136","","ERX10982545"
"65c6021910bc3744774b7bed","SAMEA113605143",61.1529386,8.7876653,"","",2018,"","ERS15599520","","","","","2018","diseased","ERR11578892","","PRJEB48268","NK_H4_025","blood","ERR11578892","","Norway","SAMEA113605143","","ERX10982552"
"65c6021910bc37811b4b7bf1","SAMEA113605150",61.1529386,8.7876653,"","",2018,"","ERS15599527","","","","","2018","diseased","ERR11578899","","PRJEB48268","NK_H4_033","blood","ERR11578899","","Norway","SAMEA113605150","","ERX10982559"
"65c6021910bc3723374b7bf5","SAMEA113605156",61.1529386,8.7876653,"","",2017,"","ERS15599533","","","","","2017","diseased","ERR11578905","","PRJEB48268","NK_H5_006","blood","ERR11578905","","Norway","SAMEA113605156","","ERX10982565"
"65c6021910bc37ac574b7b48","SAMEA113605177",61.1529386,8.7876653,"","",2017,"","ERS15599554","","","","","2017","diseased","ERR11578646","","PRJEB48268","NK_H22_026","blood","ERR11578646","","Norway","SAMEA113605177","","ERX10982306"
"65c4cab5b20de01f1706f87c","SAMEA113605178",61.1529386,8.7876653,"","",2018,"","ERS15599555","","","","","2018","diseased","ERR11578927","","PRJEB48268","NK_H5_029","blood","ERR11578927","","Norway","SAMEA113605178","","ERX10982587"
"65c6021910bc373bcb4b7c0c","SAMEA113605189",61.1529386,8.7876653,"","",2018,"","ERS15599566","","","","","2018","diseased","ERR11578938","","PRJEB48268","NK_H5_040","blood","ERR11578938","","Norway","SAMEA113605189","","ERX10982598"
"65c4cab5b20de09b7206f856","SAMEA113605191",61.1529386,8.7876653,"","",2017,"","ERS15599568","","","","","2017","diseased","ERR11578824","","PRJEB48268","NK_H26_001","blood","ERR11578824","","Norway","SAMEA113605191","","ERX10982484"
"65c6021910bc3702254b7c0e","SAMEA113605200",61.1529386,8.7876653,"","",2017,"","ERS15599577","","","","","2017","diseased","ERR11578941","","PRJEB48268","NK_H6_002","blood","ERR11578941","","Norway","SAMEA113605200","","ERX10982601"
"65c4cab5b20de055a006f881","SAMEA113605206",61.1529386,8.7876653,"","",2018,"","ERS15599583","","","","","2018","diseased","ERR11578947","","PRJEB48268","NK_H6_008","blood","ERR11578947","","Norway","SAMEA113605206","","ERX10982607"
"65c6021910bc3713144b7c1d","SAMEA113605224",61.1529386,8.7876653,"","",2017,"","ERS15599601","","","","","2017","diseased","ERR11578965","","PRJEB48268","NK_H8_003","blood","ERR11578965","","Norway","SAMEA113605224","","ERX10982625"
"65c6021910bc3790de4b7c1f","SAMEA113605226",61.1529386,8.7876653,"","",2017,"","ERS15599603","","","","","2017","diseased","ERR11578967","","PRJEB48268","NK_H8_005","blood","ERR11578967","","Norway","SAMEA113605226","","ERX10982627"
"65c6021910bc3794284b7c20","SAMEA113605227",61.1529386,8.7876653,"","",2017,"","ERS15599604","","","","","2017","diseased","ERR11578968","","PRJEB48268","NK_H8_006","blood","ERR11578968","","Norway","SAMEA113605227","","ERX10982628"
"65c6021910bc37ad1e4b7c25","SAMEA113605233",61.1529386,8.7876653,"","",2017,"","ERS15599610","","","","","2017","diseased","ERR11578974","","PRJEB48268","NK_H8_012","blood","ERR11578974","","Norway","SAMEA113605233","","ERX10982634"
"65c6021910bc3770f34b7b52","SAMEA113605240",61.1529386,8.7876653,"","",2017,"","ERS15599617","","","","","2017","diseased","ERR11578661","","PRJEB48268","NK_H22_042","blood","ERR11578661","","Norway","SAMEA113605240","","ERX10982321"
"65c4cab5b20de0d4d206f892","SAMEA113605251",61.1529386,8.7876653,"","",2017,"","ERS15599628","","","","","2017","diseased","ERR11578992","","PRJEB48268","NK_H8_030","blood","ERR11578992","","Norway","SAMEA113605251","","ERX10982652"
"65c6021910bc371f924b7c2f","SAMEA113605253",61.1529386,8.7876653,"","",2017,"","ERS15599630","","","","","2017","diseased","ERR11578994","","PRJEB48268","NK_H8_032","blood","ERR11578994","","Norway","SAMEA113605253","","ERX10982654"
"65c6021910bc37601e4b7c32","SAMEA113605257",61.1529386,8.7876653,"","",2017,"","ERS15599634","","","","","2017","diseased","ERR11578998","","PRJEB48268","NK_H8_037","blood","ERR11578998","","Norway","SAMEA113605257","","ERX10982658"
"65c6021910bc3770704b7c34","SAMEA113605259",61.1529386,8.7876653,"","",2017,"","ERS15599636","","","","","2017","diseased","ERR11579000","","PRJEB48268","NK_H8_040","blood","ERR11579000","","Norway","SAMEA113605259","","ERX10982660"
"65c4cab5b20de0024f06f895","SAMEA113605264",61.1529386,8.7876653,"","",2017,"","ERS15599641","","","","","2017","diseased","ERR11579005","","PRJEB48268","NK_H8_045","blood","ERR11579005","","Norway","SAMEA113605264","","ERX10982665"
"65c6021910bc379d414b7b3f","SAMEA113605283",61.1529386,8.7876653,"","",2018,"","ERS15599660","","","","","2018","diseased","ERR11578630","","PRJEB48268","NK_H21_062","blood","ERR11578630","","Norway","SAMEA113605283","","ERX10982290"
"65c4cab5b20de08ca006f89b","SAMEA113605272",61.1529386,8.7876653,"","",2017,"","ERS15599649","","","","","2017","diseased","ERR11579013","","PRJEB48268","NK_H8_053","blood","ERR11579013","","Norway","SAMEA113605272","","ERX10982673"
"65c4cab5b20de07e1d06f8a0","SAMEA113605284",61.1529386,8.7876653,"","",2017,"","ERS15599661","","","","","2017","diseased","ERR11579025","","PRJEB48268","NK_H8_067","blood","ERR11579025","","Norway","SAMEA113605284","","ERX10982685"
"65c6021910bc37021d4b7c41","SAMEA113605286",61.1529386,8.7876653,"","",2017,"","ERS15599663","","","","","2017","diseased","ERR11579027","","PRJEB48268","NK_H8_069","blood","ERR11579027","","Norway","SAMEA113605286","","ERX10982687"
"65c6021910bc3726da4b7c44","SAMEA113605289",61.1529386,8.7876653,"","",2018,"","ERS15599666","","","","","2018","diseased","ERR11579030","","PRJEB48268","NK_H8_072","blood","ERR11579030","","Norway","SAMEA113605289","","ERX10982690"
"65c4cab5b20de04aa906f8a3","SAMEA113605295",61.1529386,8.7876653,"","",2018,"","ERS15599672","","","","","2018","diseased","ERR11579036","","PRJEB48268","NK_H8_078","blood","ERR11579036","","Norway","SAMEA113605295","","ERX10982696"
"65c4cab5b20de0076306f8a9","SAMEA113605315",61.1529386,8.7876653,"","",2018,"","ERS15599692","","","","","2018","diseased","ERR11579056","","PRJEB48268","NK_H8_101","blood","ERR11579056","","Norway","SAMEA113605315","","ERX10982716"
"65c6021910bc3733224b7c5b","SAMEA113605321",61.1529386,8.7876653,"","",2018,"","ERS15599698","","","","","2018","diseased","ERR11579062","","PRJEB48268","NK_H8_107","blood","ERR11579062","","Norway","SAMEA113605321","","ERX10982722"
"65c6021910bc372c8e4b7c5c","SAMEA113605323",61.1529386,8.7876653,"","",2018,"","ERS15599700","","","","","2018","diseased","ERR11579064","","PRJEB48268","NK_H8_109","blood","ERR11579064","","Norway","SAMEA113605323","","ERX10982724"
"65c6021910bc3709854b7c5d","SAMEA113605324",61.1529386,8.7876653,"","",2018,"","ERS15599701","","","","","2018","diseased","ERR11579065","","PRJEB48268","NK_H8_110","blood","ERR11579065","","Norway","SAMEA113605324","","ERX10982725"
"65c4cab5b20de001e206f8ac","SAMEA113605326",61.1529386,8.7876653,"","",2018,"","ERS15599703","","","","","2018","diseased","ERR11579067","","PRJEB48268","NK_H8_112","blood","ERR11579067","","Norway","SAMEA113605326","","ERX10982727"
"65c4cab5b20de024af06f8b0","SAMEA113605335",61.1529386,8.7876653,"","",2018,"","ERS15599712","","","","","2018","diseased","ERR11579076","","PRJEB48268","NK_H8_122","blood","ERR11579076","","Norway","SAMEA113605335","","ERX10982736"
"65c4cab5b20de0488d06f8b3","SAMEA113605339",61.1529386,8.7876653,"","",2018,"","ERS15599716","","","","","2018","diseased","ERR11579080","","PRJEB48268","NK_H9_004","blood","ERR11579080","","Norway","SAMEA113605339","","ERX10982740"
"65c4cab5b20de033d506f81d","SAMEA113605346",61.1529386,8.7876653,"","",2018,"","ERS15599723","","","","","2018","diseased","ERR11578645","","PRJEB48268","NK_H21_080","blood","ERR11578645","","Norway","SAMEA113605346","","ERX10982305"
"65c6021910bc372a144b79e0","SAMEA113605351",61.1529386,8.7876653,"","",2018,"","ERS15599728","","","","","2018","diseased","ERR11578121","","PRJEB48268","NK_H10_006","blood","ERR11578121","","Norway","SAMEA113605351","","ERX10981781"
"65c6021910bc37af634b79e7","SAMEA113605365",61.1529386,8.7876653,"","",2017,"","ERS15599742","","","","","2017","diseased","ERR11578133","","PRJEB48268","NK_H12_002","blood","ERR11578133","","Norway","SAMEA113605365","","ERX10981793"
"65c6021910bc3757f04b79e8","SAMEA113605366",61.1529386,8.7876653,"","",2017,"","ERS15599743","","","","","2017","diseased","ERR11578134","","PRJEB48268","NK_H12_003","blood","ERR11578134","","Norway","SAMEA113605366","","ERX10981794"
"65c6021910bc376b654b79e9","SAMEA113605367",61.1529386,8.7876653,"","",2017,"","ERS15599744","","","","","2017","diseased","ERR11578135","","PRJEB48268","NK_H12_004","blood","ERR11578135","","Norway","SAMEA113605367","","ERX10981795"
"65c6021910bc3740494b7b3a","SAMEA113605370",61.1529386,8.7876653,"","",2018,"","ERS15599747","","","","","2018","diseased","ERR11578624","","PRJEB48268","NK_H21_056A","blood","ERR11578624","","Norway","SAMEA113605370","","ERX10982284"
"65c6021910bc370fa54b79ed","SAMEA113605371",61.1529386,8.7876653,"","",2017,"","ERS15599748","","","","","2017","diseased","ERR11578139","","PRJEB48268","NK_H12_008","blood","ERR11578139","","Norway","SAMEA113605371","","ERX10981799"
"65c6021910bc37db864b79f2","SAMEA113605377",61.1529386,8.7876653,"","",2017,"","ERS15599754","","","","","2017","diseased","ERR11578145","","PRJEB48268","NK_H12_015","blood","ERR11578145","","Norway","SAMEA113605377","","ERX10981805"
"65c6021910bc374f6c4b79f4","SAMEA113605379",61.1529386,8.7876653,"","",2017,"","ERS15599756","","","","","2017","diseased","ERR11578147","","PRJEB48268","NK_H12_017","blood","ERR11578147","","Norway","SAMEA113605379","","ERX10981807"
"65c6021910bc375ecd4b7a10","SAMEA113605419",61.1529386,8.7876653,"","",2017,"","ERS15599796","","","","","2017","diseased","ERR11578187","","PRJEB48268","NK_H12_064","blood","ERR11578187","","Norway","SAMEA113605419","","ERX10981847"
"65c6021910bc3726ec4b7a11","SAMEA113605421",61.1529386,8.7876653,"","",2017,"","ERS15599798","","","","","2017","diseased","ERR11578189","","PRJEB48268","NK_H12_068","blood","ERR11578189","","Norway","SAMEA113605421","","ERX10981849"
"65c6021910bc37bcba4b7a13","SAMEA113605423",61.1529386,8.7876653,"","",2018,"","ERS15599800","","","","","2018","diseased","ERR11578191","","PRJEB48268","NK_H12_071","blood","ERR11578191","","Norway","SAMEA113605423","","ERX10981851"
"6582e073ebb2f7b034bbd7ae","SAMEA113605426",61.1529386,8.7876653,"","",2018,"","ERS15599803","","","","","2018","diseased","ERR11578194","","PRJEB48268","NK_H12_074","blood","ERR11578194","","Norway","SAMEA113605426","","ERX10981854"
"65c6021910bc37f3274b7a1b","SAMEA113605433",61.1529386,8.7876653,"","",2018,"","ERS15599810","","","","","2018","diseased","ERR11578201","","PRJEB48268","NK_H12_083","blood","ERR11578201","","Norway","SAMEA113605433","","ERX10981861"
"65c4cab5b20de02bee06f7ae","SAMEA113605436",61.1529386,8.7876653,"","",2018,"","ERS15599813","","","","","2018","diseased","ERR11578204","","PRJEB48268","NK_H12_087","blood","ERR11578204","","Norway","SAMEA113605436","","ERX10981864"
"65c6021910bc3779214b7a25","SAMEA113605447",61.1529386,8.7876653,"","",2018,"","ERS15599824","","","","","2018","diseased","ERR11578215","","PRJEB48268","NK_H12_100","blood","ERR11578215","","Norway","SAMEA113605447","","ERX10981875"
"65c6021910bc371c244b7a29","SAMEA113605451",61.1529386,8.7876653,"","",2018,"","ERS15599828","","","","","2018","diseased","ERR11578219","","PRJEB48268","NK_H12_104","blood","ERR11578219","","Norway","SAMEA113605451","","ERX10981879"
"65c4cab5b20de02dac06f7af","SAMEA113605452",61.1529386,8.7876653,"","",2018,"","ERS15599829","","","","","2018","diseased","ERR11578220","","PRJEB48268","NK_H12_105","blood","ERR11578220","","Norway","SAMEA113605452","","ERX10981880"
"65c6021910bc3749a64b7a2a","SAMEA113605453",61.1529386,8.7876653,"","",2018,"","ERS15599830","","","","","2018","diseased","ERR11578221","","PRJEB48268","NK_H12_106","blood","ERR11578221","","Norway","SAMEA113605453","","ERX10981881"
"65c6021910bc375bb54b7a2b","SAMEA113605454",61.1529386,8.7876653,"","",2018,"","ERS15599831","","","","","2018","diseased","ERR11578222","","PRJEB48268","NK_H12_109","blood","ERR11578222","","Norway","SAMEA113605454","","ERX10981882"
"65c4cab5b20de09f5006f7b0","SAMEA113605464",61.1529386,8.7876653,"","",2017,"","ERS15599841","","","","","2017","diseased","ERR11578228","","PRJEB48268","NK_H13_006","blood","ERR11578228","","Norway","SAMEA113605464","","ERX10981888"
"65c6021910bc3766f24b7a33","SAMEA113605467",61.1529386,8.7876653,"","",2018,"","ERS15599844","","","","","2018","diseased","ERR11578231","","PRJEB48268","NK_H13_009","blood","ERR11578231","","Norway","SAMEA113605467","","ERX10981891"
"65c4cab5b20de0297d06f85c","SAMEA113605471",61.1529386,8.7876653,"","",2017,"","ERS15599848","","","","","2017","diseased","ERR11578840","","PRJEB48268","NK_H29_003","blood","ERR11578840","","Norway","SAMEA113605471","","ERX10982500"
"65c4cab5b20de00cdd06f85e","SAMEA113605474",61.1529386,8.7876653,"","",2018,"","ERS15599851","","","","","2018","diseased","ERR11578843","","PRJEB48268","NK_H29_006","blood","ERR11578843","","Norway","SAMEA113605474","","ERX10982503"
"6582e073ebb2f78ccbbbd7b3","SAMEA113605479",61.1529386,8.7876653,"","",2017,"","ERS15599856","","","","","2017","diseased","ERR11578237","","PRJEB48268","NK_H14_006","blood","ERR11578237","","Norway","SAMEA113605479","","ERX10981897"
"65c6021910bc3788734b7a39","SAMEA113605481",61.1529386,8.7876653,"","",2017,"","ERS15599858","","","","","2017","diseased","ERR11578239","","PRJEB48268","NK_H14_009","blood","ERR11578239","","Norway","SAMEA113605481","","ERX10981899"
"65c6021910bc378f724b7a3d","SAMEA113605488",61.1529386,8.7876653,"","",2017,"","ERS15599865","","","","","2017","diseased","ERR11578246","","PRJEB48268","NK_H14_017","blood","ERR11578246","","Norway","SAMEA113605488","","ERX10981906"
"65c4cab5b20de00d7406f815","SAMEA113605492",61.1529386,8.7876653,"","",2018,"","ERS15599869","","","","","2018","diseased","ERR11578620","","PRJEB48268","NK_H21_052","blood","ERR11578620","","Norway","SAMEA113605492","","ERX10982280"
"6582e073ebb2f72222bbd7b6","SAMEA113605504",61.1529386,8.7876653,"","",2017,"","ERS15599881","","","","","2017","diseased","ERR11578262","","PRJEB48268","NK_H14_033","blood","ERR11578262","","Norway","SAMEA113605504","","ERX10981922"
"65c4cab5b20de0e89106f7b6","SAMEA113605508",61.1529386,8.7876653,"","",2017,"","ERS15599885","","","","","2017","diseased","ERR11578266","","PRJEB48268","NK_H14_038","blood","ERR11578266","","Norway","SAMEA113605508","","ERX10981926"
"65c6021910bc3779074b7a4d","SAMEA113605512",61.1529386,8.7876653,"","",2017,"","ERS15599889","","","","","2017","diseased","ERR11578270","","PRJEB48268","NK_H14_042","blood","ERR11578270","","Norway","SAMEA113605512","","ERX10981930"
"65c4cab5b20de0f51706f7b9","SAMEA113605516",61.1529386,8.7876653,"","",2017,"","ERS15599893","","","","","2017","diseased","ERR11578274","","PRJEB48268","NK_H14_046","blood","ERR11578274","","Norway","SAMEA113605516","","ERX10981934"
"65c6021910bc3784624b7a52","SAMEA113605521",61.1529386,8.7876653,"","",2017,"","ERS15599898","","","","","2017","diseased","ERR11578279","","PRJEB48268","NK_H14_052","blood","ERR11578279","","Norway","SAMEA113605521","","ERX10981939"
"65c4cab5b20de0ca3e06f7bd","SAMEA113605533",61.1529386,8.7876653,"","",2018,"","ERS15599910","","","","","2018","diseased","ERR11578290","","PRJEB48268","NK_H14_067","blood","ERR11578290","","Norway","SAMEA113605533","","ERX10981950"
"65c6021910bc37332e4b7a5e","SAMEA113605539",61.1529386,8.7876653,"","",2018,"","ERS15599916","","","","","2018","diseased","ERR11578296","","PRJEB48268","NK_H14_074","blood","ERR11578296","","Norway","SAMEA113605539","","ERX10981956"
"65c6021910bc37d8cc4b7a64","SAMEA113605548",61.1529386,8.7876653,"","",2018,"","ERS15599925","","","","","2018","diseased","ERR11578305","","PRJEB48268","NK_H14_085","blood","ERR11578305","","Norway","SAMEA113605548","","ERX10981965"
"65c4cab5b20de0095306f7c5","SAMEA113605554",61.1529386,8.7876653,"","",2017,"","ERS15599931","","","","","2017","diseased","ERR11578311","","PRJEB48268","NK_H15_001","blood","ERR11578311","","Norway","SAMEA113605554","","ERX10981971"
"65c6021910bc372f3f4b7a72","SAMEA113605566",61.1529386,8.7876653,"","",2017,"","ERS15599943","","","","","2017","diseased","ERR11578323","","PRJEB48268","NK_H15_014","blood","ERR11578323","","Norway","SAMEA113605566","","ERX10981983"
"65c4cab5b20de0c25506f7c8","SAMEA113605571",61.1529386,8.7876653,"","",2017,"","ERS15599948","","","","","2017","diseased","ERR11578328","","PRJEB48268","NK_H15_019","blood","ERR11578328","","Norway","SAMEA113605571","","ERX10981988"
"65c6021910bc373af04b7a7a","SAMEA113605577",61.1529386,8.7876653,"","",2017,"","ERS15599954","","","","","2017","diseased","ERR11578334","","PRJEB48268","NK_H15_025","blood","ERR11578334","","Norway","SAMEA113605577","","ERX10981994"
"6582e073ebb2f7f1b6bbd7ba","SAMEA113605591",61.1529386,8.7876653,"","",2017,"","ERS15599968","","","","","2017","diseased","ERR11578348","","PRJEB48268","NK_H15_044","blood","ERR11578348","","Norway","SAMEA113605591","","ERX10982008"
"6582e073ebb2f7805bbbd7bf","SAMEA113605617",61.1529386,8.7876653,"","",2018,"","ERS15599994","","","","","2018","diseased","ERR11578374","","PRJEB48268","NK_H15_074","blood","ERR11578374","","Norway","SAMEA113605617","","ERX10982034"
"65c4cab5b20de08d9406f7d4","SAMEA113605626",61.1529386,8.7876653,"","",2018,"","ERS15600003","","","","","2018","diseased","ERR11578383","","PRJEB48268","NK_H16_009","blood","ERR11578383","","Norway","SAMEA113605626","","ERX10982043"
"65c6021910bc37523d4b7aa1","SAMEA113605640",61.1529386,8.7876653,"","",2017,"","ERS15600017","","","","","2017","diseased","ERR11578397","","PRJEB48268","NK_H16_023","blood","ERR11578397","","Norway","SAMEA113605640","","ERX10982057"
"65c4cab5b20de02a1206f7d9","SAMEA113605641",61.1529386,8.7876653,"","",2018,"","ERS15600018","","","","","2018","diseased","ERR11578398","","PRJEB48268","NK_H17_001","blood","ERR11578398","","Norway","SAMEA113605641","","ERX10982058"
"6582e073ebb2f71e8abbd7c2","SAMEA113605642",61.1529386,8.7876653,"","",2018,"","ERS15600019","","","","","2018","diseased","ERR11578399","","PRJEB48268","NK_H17_002","blood","ERR11578399","","Norway","SAMEA113605642","","ERX10982059"
